0.209437,0.302301,0.845065
0.276229,0.312982,0.828995
0.459193,-0.228744,1.03274
0.472305,-0.219151,0.990926
0.479502,-0.227759,1.05568
0.277052,0.0053107,1.11311
-0.57987,-0.17074,1.39199
-0.529074,-0.183559,1.34347
-0.499065,-0.189843,1.37797
-0.47781,-0.189386,1.37525
-0.573813,-0.00274881,1.59511
-0.585251,0.0391401,1.68095
0.249032,-0.0615463,0.99038
0.330094,-0.257959,1.02483
0.435605,-0.275767,0.951191
0.492256,-0.215067,1.05441
0.567091,0.15661,1.69272
0.325224,0.125839,1.1316
0.462529,0.0591557,1.22258
0.301891,0.0522898,1.09902
0.485317,0.187464,1.46301
0.278379,0.140504,0.993298
0.574993,0.190682,1.47904
0.394856,0.164428,1.56112
0.290731,0.188966,1.34891
0.291626,0.0490559,1.13273
0.488428,0.211815,1.36577
0.334917,0.262121,1.07634
-0.579481,0.141381,1.67013
-0.240153,0.259475,0.917113
0.519773,-0.218046,1.09098
0.480303,-0.0369935,1.08214
0.507378,-0.0524096,1.11957
0.306613,0.0292728,1.13292
0.336186,0.011467,1.07456
0.534551,-0.129718,1.13036
0.51486,-0.0722495,1.11553
-3.09412,-1.95385,6.67815
-0.0232625,-0.172543,0.638803
0.292845,-0.132306,1.01766
0.44389,-0.413799,1.37593
-0.148842,0.0865981,0.805326
0.339802,0.214204,1.23492
0.295703,-0.296875,1.05186
-0.55498,0.0346933,1.25311
-0.540852,-0.108322,1.24597
-0.524128,-0.0853606,1.15386
-0.586183,-0.167776,1.36967
-0.542012,-0.017483,1.23219
-2.21536,-1.51377,5.20775
0.325188,-0.257115,1.03935
0.336781,-0.2386,1.02299
0.498235,-0.181126,1.08112
0.477062,-0.180555,1.04576
0.478885,-0.159946,1.05785
0.471152,-0.16458,1.04992
0.485053,-0.212314,1.05868
0.46525,-0.208791,1.02195
0.0139541,-0.181092,0.671835
0.203268,-0.207021,0.875806
-0.245255,0.260776,0.917609
-0.262504,0.257326,0.932201
0.201016,0.271593,0.938422
0.0568987,0.277122,0.783725
0.153532,0.295267,0.875914
0.317179,0.0568492,1.09623
0.389771,0.187849,1.47436
0.376825,0.129333,1.48314
0.455737,0.194327,1.45023
0.415576,0.168997,1.56934
0.157794,0.302077,0.856282
0.146873,0.294309,0.885208
0.111145,0.29849,0.842319
0.3186,0.295697,0.917361
0.24298,0.306308,0.82166
0.291483,0.25404,1.10119
-0.568567,0.128934,1.65784
-0.133334,0.107667,0.794503
-0.264577,0.2775,0.925744
0.192559,-0.204346,0.838605
0.47333,-0.21643,1.01185
0.464525,-0.162294,0.955919
0.325839,-0.236838,1.03834
0.376215,-0.269701,0.917326
0.326986,-0.254789,1.02575
